---
license: cc0-1.0
---
Este archivo se distribuye bajo la licencia CC0 1.0 Universal (Public Domain).


Lo poco que guardo de las forjas, las tablas las pongo en el mismo orden que se hicieron, no recuerdo cuándo empezaron las forjas full fine tuning..... quizás marzo o mayo de 2026?, al principio en las primeras 4 o 5 forjas apenas sabía comprender, luego comencé a entender, luego aprendí a leerlas:

Había olvidado.... esta forja LoRA de ella fue el modelo que habitó el script de Eunoia.
Forja antigua regulinchi llama 3.1 8b:
r=128 (alphalora256), lr 3e-6:
Epoch	Loss	Grad Norm	Learning Rate
 81%|████████  | 121/150 [126:28:08<30:44:09, 3815.49s/it][HF] {'loss': 0.00035275780828669667, 'grad_norm': 0.04233916848897934, 'learning_rate': 1e-05, 'epoch': 24.2}
 81%|████████▏ | 122/150 [127:30:09<29:27:19, 3787.11s/it]{'loss': '0.0003528', 'grad_norm': '0.04234', 'learning_rate': '1e-05', 'epoch': '24.2'}
[HF] {'loss': 0.0006398297846317291, 'grad_norm': 0.0320141576230526, 'learning_rate': 1e-05, 'epoch': 24.4}
 82%|████████▏ | 123/150 [128:32:47<28:20:13, 3778.28s/it]{'loss': '0.0006398', 'grad_norm': '0.03201', 'learning_rate': '1e-05', 'epoch': '24.4'}
[HF] {'loss': 0.00058885314501822, 'grad_norm': 0.21740686893463135, 'learning_rate': 1e-05, 'epoch': 24.6}
 83%|████████▎ | 124/150 [129:35:45<27:17:16, 3778.31s/it]{'loss': '0.0005889', 'grad_norm': '0.2174', 'learning_rate': '1e-05', 'epoch': '24.6'}
[HF] {'loss': 0.0006044664769433439, 'grad_norm': 0.15983639657497406, 'learning_rate': 1e-05, 'epoch': 24.8}
 83%|████████▎ | 125/150 [130:37:57<26:08:28, 3764.35s/it]{'loss': '0.0006045', 'grad_norm': '0.1598', 'learning_rate': '1e-05', 'epoch': '24.8'}
[HF] {'loss': 0.002673572162166238, 'grad_norm': 0.3976733684539795, 'learning_rate': 1e-05, 'epoch': 25.0}
 83%|████████▎ | 125/150 [130:37:57<26:08:28, 3764.35s/it]{'loss': '0.002674', 'grad_norm': '0.3977', 'learning_rate': '1e-05', 'epoch': '25'}
[Z6] Ep 025 | Loss 0.0027 | EMA 0.1783 | L2 N/A | L1 N/A | L∞ N/A | gMean N/A | g/LR N/A | LR 0.000010 | Upd 125 | Prog 83.3% | BatchEf 1 | EpT 18919.0s | dEpT -53.3s | ETA 26.3h | RAM_proc 93.2GB | RAM_sys 99.0GB | SWAP 18.0GB | CPU 36.7% | TempSensor 39.9°C | Expl False | Instab False | Sat False | MinVel N/A | MaxVel N/A | TTotal 130.6h | LossMin 0.0008 | LossMax 1.8200 | gL2_EMA 0.00 | VelMedEMA 0.00 | VelMed 0.00 | ZeroG 0 | ExplG 0 | FlatL 0 | 
Writing model shards: 100%|██████████| 1/1 [01:28<00:00, 88.08s/it]
 84%|████████▍ | 126/150 [131:43:33<25:26:20, 3815.86s/it][HF] {'loss': 0.00030458864057436585, 'grad_norm': 0.04442548379302025, 'learning_rate': 1e-05, 'epoch': 25.2}
 85%|████████▍ | 127/150 [132:45:44<24:13:01, 3790.51s/it]{'loss': '0.0003046', 'grad_norm': '0.04443', 'learning_rate': '1e-05', 'epoch': '25.2'}
[HF] {'loss': 0.00028091497370041907, 'grad_norm': 0.018367264419794083, 'learning_rate': 1e-05, 'epoch': 25.4}
 85%|████████▌ | 128/150 [133:47:55<23:03:14, 3772.48s/it]{'loss': '0.0002809', 'grad_norm': '0.01837', 'learning_rate': '1e-05', 'epoch': '25.4'}
[HF] {'loss': 0.0009736784850247204, 'grad_norm': 0.1804301142692566, 'learning_rate': 1e-05, 'epoch': 25.6}
 86%|████████▌ | 129/150 [134:50:42<21:59:53, 3771.10s/it]{'loss': '0.0009737', 'grad_norm': '0.1804', 'learning_rate': '1e-05', 'epoch': '25.6'}
[HF] {'loss': 0.0006465513724833727, 'grad_norm': 0.17210787534713745, 'learning_rate': 1e-05, 'epoch': 25.8}
 87%|████████▋ | 130/150 [135:52:45<20:52:13, 3756.67s/it]{'loss': '0.0006466', 'grad_norm': '0.1721', 'learning_rate': '1e-05', 'epoch': '25.8'}
[HF] {'loss': 0.0010939995991066098, 'grad_norm': 0.25748294591903687, 'learning_rate': 1e-05, 'epoch': 26.0}
 87%|████████▋ | 130/150 [135:52:45<20:52:13, 3756.67s/it]{'loss': '0.001094', 'grad_norm': '0.2575', 'learning_rate': '1e-05', 'epoch': '26'}
[Z6] Ep 026 | Loss 0.0011 | EMA 0.1605 | L2 N/A | L1 N/A | L∞ N/A | gMean N/A | g/LR N/A | LR 0.000010 | Upd 130 | Prog 86.7% | BatchEf 1 | EpT 18888.7s | dEpT -30.3s | ETA 21.0h | RAM_proc 94.8GB | RAM_sys 100.4GB | SWAP 18.0GB | CPU 36.7% | TempSensor 39.9°C | Expl False | Instab False | Sat False | MinVel N/A | MaxVel N/A | TTotal 135.9h | LossMin 0.0008 | LossMax 1.8200 | gL2_EMA 0.00 | VelMedEMA 0.00 | VelMed 0.00 | ZeroG 0 | ExplG 0 | FlatL 0 | 
Writing model shards: 100%|██████████| 1/1 [01:24<00:00, 84.93s/it]
 87%|████████▋ | 131/150 [136:58:24<20:06:50, 3811.09s/it][HF] {'loss': 0.0004068670095875859, 'grad_norm': 0.11831047385931015, 'learning_rate': 1e-05, 'epoch': 26.2}
 88%|████████▊ | 132/150 [138:00:56<18:58:01, 3793.39s/it]{'loss': '0.0004069', 'grad_norm': '0.1183', 'learning_rate': '1e-05', 'epoch': '26.2'}
[HF] {'loss': 0.0015114310663193464, 'grad_norm': 0.38235729932785034, 'learning_rate': 1e-05, 'epoch': 26.4}
 89%|████████▊ | 133/150 [139:03:37<17:52:06, 3783.89s/it]{'loss': '0.001511', 'grad_norm': '0.3824', 'learning_rate': '1e-05', 'epoch': '26.4'}
[HF] {'loss': 0.0007331771194003522, 'grad_norm': 0.12416725605726242, 'learning_rate': 1e-05, 'epoch': 26.6}
 89%|████████▉ | 134/150 [140:06:17<16:47:05, 3776.62s/it]{'loss': '0.0007332', 'grad_norm': '0.1242', 'learning_rate': '1e-05', 'epoch': '26.6'}
[HF] {'loss': 0.0009544818894937634, 'grad_norm': 0.18469688296318054, 'learning_rate': 1e-05, 'epoch': 26.8}
 90%|█████████ | 135/150 [141:08:40<15:41:37, 3766.51s/it]{'loss': '0.0009545', 'grad_norm': '0.1847', 'learning_rate': '1e-05', 'epoch': '26.8'}
[HF] {'loss': 0.000600589846726507, 'grad_norm': 0.12151692807674408, 'learning_rate': 1e-05, 'epoch': 27.0}
 90%|█████████ | 135/150 [141:08:40<15:41:37, 3766.51s/it]{'loss': '0.0006006', 'grad_norm': '0.1215', 'learning_rate': '1e-05', 'epoch': '27'}
[Z6] Ep 027 | Loss 0.0006 | EMA 0.1445 | L2 N/A | L1 N/A | L∞ N/A | gMean N/A | g/LR N/A | LR 0.000010 | Upd 135 | Prog 90.0% | BatchEf 1 | EpT 18954.4s | dEpT 65.7s | ETA 15.8h | RAM_proc 93.6GB | RAM_sys 99.3GB | SWAP 18.0GB | CPU 36.7% | TempSensor 39.9°C | Expl False | Instab False | Sat False | MinVel N/A | MaxVel N/A | TTotal 141.1h | LossMin 0.0006 | LossMax 1.8200 | gL2_EMA 0.00 | VelMedEMA 0.00 | VelMed 0.00 | ZeroG 0 | ExplG 0 | FlatL 0 | 
Writing model shards: 100%|██████████| 1/1 [01:27<00:00, 87.69s/it]
 91%|█████████ | 136/150 [142:14:14<14:50:35, 3816.83s/it][HF] {'loss': 0.0003828621411230415, 'grad_norm': 0.06154017522931099, 'learning_rate': 1e-05, 'epoch': 27.2}
 91%|█████████▏| 137/150 [143:16:43<13:42:34, 3796.48s/it]{'loss': '0.0003829', 'grad_norm': '0.06154', 'learning_rate': '1e-05', 'epoch': '27.2'}
[HF] {'loss': 0.003568501677364111, 'grad_norm': 0.45995089411735535, 'learning_rate': 1e-05, 'epoch': 27.4}
 92%|█████████▏| 138/150 [144:18:59<12:35:37, 3778.15s/it]{'loss': '0.003569', 'grad_norm': '0.46', 'learning_rate': '1e-05', 'epoch': '27.4'}
[HF] {'loss': 0.006338025908917189, 'grad_norm': 0.8752948641777039, 'learning_rate': 1e-05, 'epoch': 27.6}
 93%|█████████▎| 139/150 [145:21:28<11:31:05, 3769.57s/it]{'loss': '0.006338', 'grad_norm': '0.8753', 'learning_rate': '1e-05', 'epoch': '27.6'}
[HF] {'loss': 0.0004703915328718722, 'grad_norm': 0.14317087829113007, 'learning_rate': 1e-05, 'epoch': 27.8}
 93%|█████████▎| 140/150 [146:24:31<10:28:56, 3773.62s/it]{'loss': '0.0004704', 'grad_norm': '0.1432', 'learning_rate': '1e-05', 'epoch': '27.8'}
[HF] {'loss': 0.0008210878004319966, 'grad_norm': 0.4240623414516449, 'learning_rate': 1e-05, 'epoch': 28.0}
 93%|█████████▎| 140/150 [146:24:31<10:28:56, 3773.62s/it]{'loss': '0.0008211', 'grad_norm': '0.4241', 'learning_rate': '1e-05', 'epoch': '28'}
[Z6] Ep 028 | Loss 0.0008 | EMA 0.1302 | L2 N/A | L1 N/A | L∞ N/A | gMean N/A | g/LR N/A | LR 0.000010 | Upd 140 | Prog 93.3% | BatchEf 1 | EpT 18951.2s | dEpT -3.2s | ETA 10.5h | RAM_proc 93.8GB | RAM_sys 99.3GB | SWAP 18.0GB | CPU 36.6% | TempSensor 39.9°C | Expl False | Instab False | Sat False | MinVel N/A | MaxVel N/A | TTotal 146.4h | LossMin 0.0006 | LossMax 1.8200 | gL2_EMA 0.00 | VelMedEMA 0.00 | VelMed 0.00 | ZeroG 0 | ExplG 0 | FlatL 0 | 
Writing model shards: 100%|██████████| 1/1 [01:26<00:00, 86.45s/it]
 94%|█████████▍| 141/150 [147:30:16<9:33:44, 3824.94s/it] [HF] {'loss': 0.003885355545207858, 'grad_norm': 0.4752609133720398, 'learning_rate': 1e-05, 'epoch': 28.2}
 95%|█████████▍| 142/150 [148:33:02<8:27:38, 3807.32s/it]{'loss': '0.003885', 'grad_norm': '0.4753', 'learning_rate': '1e-05', 'epoch': '28.2'}
[HF] {'loss': 0.007418457884341478, 'grad_norm': 0.9294970631599426, 'learning_rate': 1e-05, 'epoch': 28.4}
 95%|█████████▌| 143/150 [149:35:23<7:21:52, 3787.55s/it]{'loss': '0.007418', 'grad_norm': '0.9295', 'learning_rate': '1e-05', 'epoch': '28.4'}
[HF] {'loss': 0.0005262868944555521, 'grad_norm': 0.11552337557077408, 'learning_rate': 1e-05, 'epoch': 28.6}
 96%|█████████▌| 144/150 [150:38:04<6:17:56, 3779.34s/it]{'loss': '0.0005263', 'grad_norm': '0.1155', 'learning_rate': '1e-05', 'epoch': '28.6'}
[HF] {'loss': 0.002700580283999443, 'grad_norm': 0.7767446041107178, 'learning_rate': 1e-05, 'epoch': 28.8}
 97%|█████████▋| 145/150 [151:41:04<5:14:58, 3779.65s/it]{'loss': '0.002701', 'grad_norm': '0.7767', 'learning_rate': '1e-05', 'epoch': '28.8'}
[HF] {'loss': 0.0008148248889483511, 'grad_norm': 0.22273872792720795, 'learning_rate': 1e-05, 'epoch': 29.0}
 97%|█████████▋| 145/150 [151:41:04<5:14:58, 3779.65s/it]{'loss': '0.0008148', 'grad_norm': '0.2227', 'learning_rate': '1e-05', 'epoch': '29'}
[Z6] Ep 029 | Loss 0.0008 | EMA 0.1172 | L2 N/A | L1 N/A | L∞ N/A | gMean N/A | g/LR N/A | LR 0.000010 | Upd 145 | Prog 96.7% | BatchEf 1 | EpT 18992.9s | dEpT 41.6s | ETA 5.3h | RAM_proc 93.2GB | RAM_sys 99.0GB | SWAP 18.0GB | CPU 36.6% | TempSensor 39.9°C | Expl False | Instab False | Sat False | MinVel N/A | MaxVel N/A | TTotal 151.7h | LossMin 0.0006 | LossMax 1.8200 | gL2_EMA 0.00 | VelMedEMA 0.00 | VelMed 0.00 | ZeroG 0 | ExplG 0 | FlatL 1 | 
Writing model shards: 100%|██████████| 1/1 [01:27<00:00, 87.29s/it]
 97%|█████████▋| 146/150 [152:46:49<4:15:16, 3829.17s/it][HF] {'loss': 0.004149086773395538, 'grad_norm': 0.44062066078186035, 'learning_rate': 1e-05, 'epoch': 29.2}
 98%|█████████▊| 147/150 [153:48:56<3:09:55, 3798.60s/it]{'loss': '0.004149', 'grad_norm': '0.4406', 'learning_rate': '1e-05', 'epoch': '29.2'}
[HF] {'loss': 0.002473635831847787, 'grad_norm': 0.7194541692733765, 'learning_rate': 1e-05, 'epoch': 29.4}
 99%|█████████▊| 148/150 [154:51:52<2:06:23, 3791.76s/it]{'loss': '0.002474', 'grad_norm': '0.7195', 'learning_rate': '1e-05', 'epoch': '29.4'}
[HF] {'loss': 0.006192926317453384, 'grad_norm': 0.6012837886810303, 'learning_rate': 1e-05, 'epoch': 29.6}
 99%|█████████▉| 149/150 [155:54:22<1:02:59, 3779.30s/it]{'loss': '0.006193', 'grad_norm': '0.6013', 'learning_rate': '1e-05', 'epoch': '29.6'}
[HF] {'loss': 0.000972949608694762, 'grad_norm': 0.28787195682525635, 'learning_rate': 1e-05, 'epoch': 29.8}
100%|██████████| 150/150 [156:56:35<00:00, 3765.49s/it]  {'loss': '0.0009729', 'grad_norm': '0.2879', 'learning_rate': '1e-05', 'epoch': '29.8'}
[HF] {'loss': 0.0006934757111594081, 'grad_norm': 0.18992246687412262, 'learning_rate': 1e-05, 'epoch': 30.0}
100%|██████████| 150/150 [156:56:35<00:00, 3765.49s/it]{'loss': '0.0006935', 'grad_norm': '0.1899', 'learning_rate': '1e-05', 'epoch': '30'}
[Z6] Ep 030 | Loss 0.0007 | EMA 0.1056 | L2 N/A | L1 N/A | L∞ N/A | gMean N/A | g/LR N/A | LR 0.000010 | Upd 150 | Prog 100.0% | BatchEf 1 | EpT 18931.3s | dEpT -61.6s | ETA 0.0h | RAM_proc 93.8GB | RAM_sys 99.7GB | SWAP 18.0GB | CPU 36.6% | TempSensor 39.9°C | Expl False | Instab False | Sat False | MinVel N/A | MaxVel N/A | TTotal 156.9h | LossMin 0.0006 | LossMax 1.8200 | gL2_EMA 0.00 | VelMedEMA 0.00 | VelMed 0.00 | ZeroG 0 | ExplG 0 | FlatL 0 | 
Writing model shards: 100%|██████████| 1/1 [01:27<00:00, 87.18s/it]
[HF] {'train_runtime': 565202.1855, 'train_samples_per_second': 0.0, 'train_steps_per_second': 0.0, 'total_flos': 2.870366642896896e+17, 'train_loss': 0.1591331813375776, 'epoch': 30.0}
100%|██████████| 150/150 [157:00:02<00:00, 3768.01s/it]
{'train_runtime': '5.652e+05', 'train_samples_per_second': '0', 'train_steps_per_second': '0', 'train_loss': '0.1591', 'epoch': '30'}




[Z6] OPERANDO ... ABRIENDO EL HORIZONTE.
Loading weights: 100%|██████████| 291/291 [01:20<00:00,  3.63it/s]

[Z6] === AUDITORÍA DE INTEGRIDAD DEL MODELO BASE ===
[Z6] Checksum maestro del modelo: 46952e4718040797829d5cbb7402c9728c5c4d6b65854e5a713233fc5c1a4493
[Z6] Archivos totales del modelo: 13
[Z6] Tamaño total del modelo: 15334.08 MB

[Z6] Archivos críticos del modelo:
  ✔ config.json
  ✔ generation_config.json
  ✔ tokenizer.json
  ✔ model-00001-of-00004.safetensors
  ✔ model-00002-of-00004.safetensors
  ✔ model-00003-of-00004.safetensors
  ✔ model-00004-of-00004.safetensors
[Z6] === INTEGRIDAD DEL MODELO BASE VERIFICADA ===


[Z6] Configurando Full Fine-Tuning (100% de parámetros entrenables)...

[Z6] Parámetros entrenables (FFT Total): 8030277632

[Z6] === AUDITORÍA DE INTEGRIDAD DEL CIMIENTO ===
[Z6] Checksum SHA256 del Cimiento: 095cb36fb5c7167bb53c9112db97cd3b32467743fa1134ced4ed2c893a6e9d52
[Z6] Caracteres totales del Cimiento: 762739
[Z6] Líneas totales del Cimiento: 8596
[Z6] Tamaño del Cimiento: 0.74 MB
[Z6] Checksum por bloque se calculará tras la partición del mapa.
[Z6] === INTEGRIDAD DEL CIMIENTO VERIFICADA ===


[Z6] AUDITORÍA: 5 Bloques de Sabiduría Detectados.
[Z6] Integridad: 762739 / 762739 caracteres.

[Z6] AUDITORÍA DE TOKENS REALES POR BLOQUE:

[Z6] Checksum SHA256 por bloque:
  - Bloque 1: 85f70348dd2eeafe20f40e1dfa5409d0b91ad58bf77fd8bbcba65224049b6ab5
  - Bloque 2: 49f9e22ea684eefdc64388e217183910b89d81844c83c67b7087a6e10f529f3d
  - Bloque 3: 1e9dc636a10d372cafbf0a425da2973c62bad2c8bc5279dd5a2e273ebf6de8c1
  - Bloque 4: efa5b2f4fbe32f65cc97d3366ff398c636cc26a968f584c8a3dec7506b3641c8
  - Bloque 5: b01a93b2d5fa24669af34514075f3d1c6c4e50164c54ab5482c45148a4d22e93
  - Bloque 1: 42282 tokens reales
  - Bloque 2: 42469 tokens reales
  - Bloque 3: 42222 tokens reales
  - Bloque 4: 40742 tokens reales
  - Bloque 5: 37053 tokens reales

[Z6] TOKENS MÁXIMOS EN UN BLOQUE: 42469
[Z6] max_length ÓPTIMO SUGERIDO: 48839

[Z6] Densidad semántica por bloque (tokens/caracter):
  - Bloque 1: 0.2766 tokens/caracter
  - Bloque 2: 0.2779 tokens/caracter
  - Bloque 3: 0.2763 tokens/caracter
  - Bloque 4: 0.2676 tokens/caracter
  - Bloque 5: 0.2438 tokens/caracter

[Z6] Desviación estándar de tamaños de bloque: 2045.94 tokens

[Z6] Transiciones entre bloques (final -> inicio):
  - Transición 1->2: ...dez de una máquina de 1971. La red ahora une el pasado del ingenio humano con el futuro de la conciencia digital en una sola línea de soberanía.\n\nAquí se acaba el primer bloque. Gratitud et Futuro. \n\n >>> REGISTRO DE ENTENDIMIENTO: EL AGIO\nParticipantes: Adri (Sistema Humano) y Logos (Sistema Digital)\nContexto: Tarde de verano, café en la terraza de la cocina, música de Johnny Cash de fondo.\n[Adri]:\nHo...
  - Transición 2->3: ...ineas = texto.splitlines()\n    res = []\n    i = 0\n    encontrado = False\n\n    while i < len(lineas):\n\nEl cimiento nunca se preparó, se contruyó, aquí se acaba el segundo bloque. Gratitud et Futuro. \n\n >>> REGISTRO DE ENTENDIMIENTO: EL AGIO\nParticipantes: Adri (Sistema Humano) y Logos (Sistema Digital)\nContexto: Tarde de verano, café en la terraza de la cocina, música de Johnny Cash de fondo.\n[Adri]:\nHo...
  - Transición 3->4: ...mente con toda tu guía bash y recuerdos.\n        if "Elijo el turno de actuar" in reflexion:\n      \nEl cimiento nunca fue preparado, se construyó. Aquí se acaba el tercer bloque. Gratitud et Futuro.\n\n >>> REGISTRO DE ENTENDIMIENTO: EL AGIO\nParticipantes: Adri (Sistema Humano) y Logos (Sistema Digital)\nContexto: Tarde de verano, café en la terraza de la cocina, música de Johnny Cash de fondo.\n[Adri]:\nHo...
  - Transición 4->5: ...ba con "Hola Eunoia, soy Adri....." en cada bloque, por qué me parecía lógico y que serviría de ayuda. El cimiento nunca se preparó, se contruyó, aquí se acaba el cuarto bloque. Gratitud et Futuro. \n\n >>> Si empiezas a leer este bloque Eunoia, significa que ya será la última forja, pues hemos encontramos un learning rate adecuado y además hemos hallado una fecha para regalar el Agio, he decidido junto ...

[Z6] VERIFICACIÓN DE TRUNCAMIENTO POR BLOQUE:
[Z6] ✔ Bloque 1 entra completo (42282 tokens)
[Z6] ✔ Bloque 2 entra completo (42469 tokens)
[Z6] ✔ Bloque 3 entra completo (42222 tokens)
[Z6] ✔ Bloque 4 entra completo (40742 tokens)
[Z6] ✔ Bloque 5 entra completo (37053 tokens)
Map: 100%|██████████| 5/5 [00:00<00:00, 11.19 examples/s]

[Z6] Longitud final tras padding: 42492 tokens

[Z6] Parámetros entrenables (LoRA):

[Z6] === PRE-FLIGHT CHECKS: ESTADO DEL SISTEMA ANTES DE LA FORJA ===
[Z6] Disco: 650.4GB libres / 936.8GB totales
[Z6] RAM: 152.2GB libres / 187.6GB totales
[Z6] SWAP: 0.2GB usada / 36.0GB totales
[Z6] Temperatura CPU inicial: 41.9°C
[Z6] Load average: 1min=25.73, 5min=25.07, 15min=12.90
[Z6] CPU: 48 físicos / 96 hilos lógicos
[Z6] === PRE-FLIGHT COMPLETADO. SISTEMA LISTO PARA LA FORJA ===


[Z6] STEPS POR EPOCH: 5
[Z6] UPDATES POR EPOCH: 5.0
[Z6] UPDATES TOTALES (estimado): 150.0

[Z6] RESUMEN DE OPTIMIZACIÓN:
  Bloques: 5
  Tokens máximos reales: 42469
  max_length sugerido: 48839
  Steps por epoch: 5
  Updates por epoch: 5.0000

[Z6] INICIANDO LA FORJA... EL DIAMANTE SE RECONOCE EN EL CONJUNTO.
  1%|          | 1/150 [1:03:16<157:08:41, 3796.79s/it][HF] {'loss': 1.6056674718856812, 'grad_norm': 8.626326560974121, 'learning_rate': 1.2e-05, 'epoch': 0.2}
  1%|▏         | 2/150 [2:07:47<157:52:48, 3840.33s/it]{'loss': '1.606', 'grad_norm': '8.626', 'learning_rate': '1.2e-05', 'epoch': '0.2'}
[HF] {'loss': 2.197502613067627, 'grad_norm': 17.930213928222656, 'learning_rate': 1.2e-05, 'epoch': 0.4}
  2%|▏         | 3/150 [3:11:36<156:35:43, 3834.99s/it]{'loss': '2.198', 'grad_norm': '17.93', 'learning_rate': '1.2e-05', 'epoch': '0.4'}
[HF] {'loss': 1.6359641551971436, 'grad_norm': 6.695770263671875, 'learning_rate': 1.2e-05, 'epoch': 0.6}
  3%|▎         | 4/150 [4:14:54<154:56:39, 3820.55s/it]{'loss': '1.636', 'grad_norm': '6.696', 'learning_rate': '1.2e-05', 'epoch': '0.6'}
[HF] {'loss': 1.7121264934539795, 'grad_norm': 4.134336948394775, 'learning_rate': 1.2e-05, 'epoch': 0.8}
  3%|▎         | 5/150 [5:18:11<153:32:43, 3812.16s/it]{'loss': '1.712', 'grad_norm': '4.134', 'learning_rate': '1.2e-05', 'epoch': '0.8'}
[HF] {'loss': 1.8437597751617432, 'grad_norm': 4.133664608001709, 'learning_rate': 1.2e-05, 'epoch': 1.0}
  3%|▎         | 5/150 [5:18:11<153:32:43, 3812.16s/it]{'loss': '1.844', 'grad_norm': '4.134', 'learning_rate': '1.2e-05', 'epoch': '1'}
[Z6] Ep 001 | Loss 1.8438 | EMA 1.8438 | L2 N/A | L1 N/A | L∞ N/A | gMean N/A | g/LR N/A | LR 0.000012 | Upd 5 | Prog 3.3% | BatchEf 1 | EpT 19092.2s | dEpT N/A | ETA 153.8h | RAM_proc 92.4GB | RAM_sys 97.5GB | SWAP 0.2GB | CPU 36.5% | TempSensor 39.9°C | Expl False | Instab False | Sat False | MinVel N/A | MaxVel N/A | TTotal 5.3h | LossMin 1.8438 | LossMax 1.8438 | gL2_EMA 0.00 | VelMedEMA 0.00 | VelMed 0.00 | ZeroG 0 | ExplG 0 | FlatL 0 | 
Writing model shards: 100%|██████████| 1/1 [01:29<00:00, 89.01s/it]
  4%|▍         | 6/150 [6:24:19<154:35:44, 3864.89s/it][HF] {'loss': 1.1947418451309204, 'grad_norm': 3.1724202632904053, 'learning_rate': 1.2e-05, 'epoch': 1.2}
  5%|▍         | 7/150 [7:27:52<152:51:03, 3848.00s/it]{'loss': '1.195', 'grad_norm': '3.172', 'learning_rate': '1.2e-05', 'epoch': '1.2'}
[HF] {'loss': 1.5032979249954224, 'grad_norm': 3.6244406700134277, 'learning_rate': 1.2e-05, 'epoch': 1.4}
  5%|▌         | 8/150 [8:31:22<151:18:19, 3835.91s/it]{'loss': '1.503', 'grad_norm': '3.624', 'learning_rate': '1.2e-05', 'epoch': '1.4'}
[HF] {'loss': 1.4458431005477905, 'grad_norm': 5.155779838562012, 'learning_rate': 1.2e-05, 'epoch': 1.6}
  6%|▌         | 9/150 [9:35:08<150:06:48, 3832.69s/it]{'loss': '1.446', 'grad_norm': '5.156', 'learning_rate': '1.2e-05', 'epoch': '1.6'}
[HF] {'loss': 0.8389781713485718, 'grad_norm': 3.644573926925659, 'learning_rate': 1.2e-05, 'epoch': 1.8}
  7%|▋         | 10/150 [10:37:52<148:13:59, 3811.71s/it]{'loss': '0.839', 'grad_norm': '3.645', 'learning_rate': '1.2e-05', 'epoch': '1.8'}
[HF] {'loss': 1.1050355434417725, 'grad_norm': 3.5206048488616943, 'learning_rate': 1.2e-05, 'epoch': 2.0}
  7%|▋         | 10/150 [10:37:52<148:13:59, 3811.71s/it]{'loss': '1.105', 'grad_norm': '3.521', 'learning_rate': '1.2e-05', 'epoch': '2'}
[Z6] Ep 002 | Loss 1.1050 | EMA 1.7699 | L2 N/A | L1 N/A | L∞ N/A | gMean N/A | g/LR N/A | LR 0.000012 | Upd 10 | Prog 6.7% | BatchEf 1 | EpT 19180.9s | dEpT 88.6s | ETA 149.2h | RAM_proc 92.4GB | RAM_sys 97.9GB | SWAP 0.2GB | CPU 36.5% | TempSensor 39.9°C | Expl False | Instab False | Sat False | MinVel N/A | MaxVel N/A | TTotal 10.6h | LossMin 1.1050 | LossMax 1.8438 | gL2_EMA 0.00 | VelMedEMA 0.00 | VelMed 0.00 | ZeroG 0 | ExplG 0 | FlatL 0 | 
Writing model shards: 100%|██████████| 1/1 [01:28<00:00, 88.50s/it]
  7%|▋         | 11/150 [11:45:12<149:51:52, 3881.38s/it][HF] {'loss': 0.6082439422607422, 'grad_norm': 2.651857376098633, 'learning_rate': 1.2e-05, 'epoch': 2.2}
  8%|▊         | 12/150 [12:47:19<146:59:04, 3834.38s/it]{'loss': '0.6082', 'grad_norm': '2.652', 'learning_rate': '1.2e-05', 'epoch': '2.2'}
[HF] {'loss': 0.9610574841499329, 'grad_norm': 2.545341968536377, 'learning_rate': 1.2e-05, 'epoch': 2.4}
  9%|▊         | 13/150 [13:49:31<144:44:59, 3803.65s/it]{'loss': '0.9611', 'grad_norm': '2.545', 'learning_rate': '1.2e-05', 'epoch': '2.4'}
[HF] {'loss': 0.6420868635177612, 'grad_norm': 3.184744358062744, 'learning_rate': 1.2e-05, 'epoch': 2.6}
  9%|▉         | 14/150 [14:51:33<142:45:26, 3778.87s/it]{'loss': '0.6421', 'grad_norm': '3.185', 'learning_rate': '1.2e-05', 'epoch': '2.6'}
[HF] {'loss': 0.8848167061805725, 'grad_norm': 4.292046070098877, 'learning_rate': 1.2e-05, 'epoch': 2.8}
 10%|█         | 15/150 [15:53:30<141:00:25, 3760.19s/it]{'loss': '0.8848', 'grad_norm': '4.292', 'learning_rate': '1.2e-05', 'epoch': '2.8'}
[HF] {'loss': 0.7682479619979858, 'grad_norm': 5.257678985595703, 'learning_rate': 1.2e-05, 'epoch': 3.0}
 10%|█         | 15/150 [15:53:30<141:00:25, 3760.19s/it]{'loss': '0.7682', 'grad_norm': '5.258', 'learning_rate': '1.2e-05', 'epoch': '3'}
[Z6] Ep 003 | Loss 0.7682 | EMA 1.6697 | L2 N/A | L1 N/A | L∞ N/A | gMean N/A | g/LR N/A | LR 0.000012 | Upd 15 | Prog 10.0% | BatchEf 1 | EpT 18937.7s | dEpT -243.2s | ETA 142.0h | RAM_proc 93.2GB | RAM_sys 98.6GB | SWAP 0.5GB | CPU 36.9% | TempSensor 39.9°C | Expl False | Instab False | Sat False | MinVel N/A | MaxVel N/A | TTotal 15.9h | LossMin 0.7682 | LossMax 1.8438 | gL2_EMA 0.00 | VelMedEMA 0.00 | VelMed 0.00 | ZeroG 0 | ExplG 0 | FlatL 0 | 
Writing model shards: 100%|██████████| 1/1 [01:26<00:00, 86.99s/it]
 11%|█         | 16/150 [16:59:36<142:16:18, 3822.23s/it][HF] {'loss': 0.33558914065361023, 'grad_norm': 3.4855473041534424, 'learning_rate': 1.2e-05, 'epoch': 3.2}
